scenario_id,scenario_name,role,preset_status,candidate_rank,is_recommended,offer_id,vendor_code,collection,product_name,product_type,price_rub,old_price_rub,color,size,material,product_url,primary_image_url,all_image_urls,palette,style_tags
blue-hour-bedroom,Голубой час,bedding,required,7,False,1763,УТ-00011718,Голубые цветы,Комплект постельного белья Наследие,bedding_set,32900,,голубой,Евро (200х220 см),сатин,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-nasledie,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eeda008393_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eeda008393_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c9108fea_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c5666d3759_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c9166a69_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a140861baa54_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a140861d2489_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c91b9b4c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c92d029f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c93260c1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c92206de_big.jpg,milk|blue|green,floral|botanical|soft
blue-hour-bedroom,Голубой час,bedding,required,8,False,1761,УТ-00011721,Голубые цветы,Комплект постельного белья Небесный,bedding_set,34900,,голубой,Евро (200х220 см),сатин,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-nebesnyy,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eed82e6244_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eed82e6244_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e073ed9_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c550a6033b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e0b33dc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c550aa0ba2_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e108ed5_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e189f56_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e2a886b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e148b91_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e0236eb_big.jpg,milk|blue|green,floral|botanical|soft
blue-hour-bedroom,Голубой час,bedding,required,9,False,1763-2513,УТ-00011719,Голубые цветы,Комплект постельного белья Наследие: Кинг-сайз,bedding_set,35900,,голубой,Кинг-сайз (220х240 см),сатин,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-nasledie-size-kingsayz-2513,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eeda008393_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eeda008393_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c9108fea_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c5666d3759_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c9166a69_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a140861baa54_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a140861d2489_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c91b9b4c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c92d029f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c93260c1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c92206de_big.jpg,milk|blue|green,floral|botanical|soft
blue-hour-bedroom,Голубой час,bedding,required,10,False,1763-2194,УТ-00011720,Голубые цветы,Комплект постельного белья Наследие: Семейный,bedding_set,36900,,голубой,Семейный (145х200 см х 2 шт),сатин,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-nasledie-size-semeynyy,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eeda008393_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eeda008393_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c9108fea_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c5666d3759_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c9166a69_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a140861baa54_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a140861d2489_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c91b9b4c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c92d029f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c93260c1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c92206de_big.jpg,milk|blue|green,floral|botanical|soft
blue-hour-bedroom,Голубой час,bedding,required,11,False,1761-2511,УТ-00011722,Голубые цветы,Комплект постельного белья Небесный: Кинг-сайз,bedding_set,36900,,голубой,Кинг-сайз (220х240 см),сатин,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-nebesnyy-size-kingsayz-2511,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eed82e6244_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eed82e6244_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e073ed9_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c550a6033b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e0b33dc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c550aa0ba2_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e108ed5_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e189f56_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e2a886b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e148b91_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e0236eb_big.jpg,milk|blue|green,floral|botanical|soft
blue-hour-bedroom,Голубой час,bedding,required,12,False,1761-2190,УТ-00011723,Голубые цветы,Комплект постельного белья Небесный: Семейный,bedding_set,39900,,голубой,Семейный (145х200 см х 2 шт),сатин,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-nebesnyy-size-semeynyy,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eed82e6244_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1eed82e6244_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e073ed9_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c550a6033b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e0b33dc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c550aa0ba2_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e108ed5_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e189f56_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e2a886b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e148b91_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a3507e0236eb_big.jpg,milk|blue|green,floral|botanical|soft
blue-hour-bedroom,Голубой час,pillow,default,1,True,1272,УТ-00010599,Нити времени,Подушка декоративная Нити времени,decorative_pillow,2745,5490,голубой,45х45 см,,https://kultura-doma.ru/product/podushka-dekorativnaya-niti-vremeni,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/69e5d18433139_big__83f18d3de5.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/69e5d18433139_big__83f18d3de5.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68e669d46c745_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68e61cd4aadc6_big.jpg,blue|milk|gold,fairytale|blue|ornamental
blue-hour-bedroom,Голубой час,pillow,default,2,False,1355,УТ-00010600,Нити времени,Подушка декоративная Нити времени,decorative_pillow,3450,6900,бежевый,30х90 см,,https://kultura-doma.ru/product/podushka-dekorativnaya-niti-vremeni-1355,https://kultura-doma.ru/public/src/images/gallery/catalog/69e5d0198bf5b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69e5d0198bf5b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/693fda2571356_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/693fda1f70c58_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e5d0193e49f_big.jpg,blue|milk|gold,fairytale|blue|ornamental
blue-hour-bedroom,Голубой час,pillow,default,3,False,1777,УТ-00012243,Голубые цветы,Подушка декоративная Геометрия льна,decorative_pillow,4990,,бежевый,45х45 см,,https://kultura-doma.ru/product/podushka-dekorativnaya-geometriya-l-na,https://kultura-doma.ru/public/src/images/gallery/catalog/6a479d3219bfd_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a479d3219bfd_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1066e8c4f5f_big.jpg,milk|blue|green,floral|botanical|soft
blue-hour-bedroom,Голубой час,pillow,default,4,False,1778,УТ-00012239,Голубые цветы,Подушка декоративная Наследие,decorative_pillow,5990,,бежевый,45х45 см,,https://kultura-doma.ru/product/podushka-dekorativnaya-nasledie,https://kultura-doma.ru/public/src/images/gallery/catalog/6a479d5c89a3e_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a479d5c89a3e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a1066cb8259a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a106583843f3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a10658599aaf_big.jpg,milk|blue|green,floral|botanical|soft
blue-hour-bedroom,Голубой час,pillow,default,5,False,1764,УТ-00011976,Голубые цветы,Набор Наволочек Наследие,pillowcase_set,6990,,голубой,70х70 см,сатин,https://kultura-doma.ru/product/nabor-navolochek-nasledie,https://kultura-doma.ru/public/src/images/gallery/catalog/6a26d3976976f_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a26d3976976f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c57a90e324_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a26d397b693e_big.jpg,milk|blue|green,floral|botanical|soft
blue-hour-bedroom,Голубой час,pillow,default,6,False,1762,УТ-00012251,Голубые цветы,Набор наволочек Небесный,pillowcase_set,6990,,голубой,70х70 см,сатин,https://kultura-doma.ru/product/nabor-navolochek-nebesnyy,https://kultura-doma.ru/public/src/images/gallery/catalog/6a574f1c345cc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a574f1c345cc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c55b30cd3a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a574f1c83b32_big.jpg,milk|blue|green,floral|botanical|soft
blue-hour-bedroom,Голубой час,pillow,default,7,False,1293,УТ-00010786,Оренбургские узоры,Подушка декоративная Пушица,decorative_pillow,9900,,экрю,45х45 см,,https://kultura-doma.ru/product/podushka-dekorativnaya-pushica,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f32cbe9c39_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f32cbe9c39_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/691b2ec29cf5f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f32cb8eec4_big.jpg,milk|blue|beige|pink|black,lace|tactile|soft
blue-hour-bedroom,Голубой час,pillow,default,8,False,1296,УТ-00010788,Оренбургские узоры,Подушка декоративная Пушица,decorative_pillow,9900,,бежевый,45х45 см,,https://kultura-doma.ru/product/podushka-dekorativnaya-pushica-1296,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/6a06bfda73687_big__8998700bde.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/6a06bfda73687_big__8998700bde.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/691b30c11c860_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f327e12e2a_big.jpg,milk|blue|beige|pink|black,lace|tactile|soft
blue-hour-bedroom,Голубой час,pillow,default,9,False,1295,УТ-00010787,Оренбургские узоры,Подушка декоративная Пушица,decorative_pillow,9900,,голубой,45х45 см,,https://kultura-doma.ru/product/podushka-dekorativnaya-pushica-1295,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/6a5f322580c1f_big__057264d6b7.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/6a5f322580c1f_big__057264d6b7.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/691b2effe84ad_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f322538408_big.jpg,milk|blue|beige|pink|black,lace|tactile|soft
blue-hour-bedroom,Голубой час,pillow,default,10,False,1294,УТ-00010789,Оренбургские узоры,Подушка декоративная Пушица,decorative_pillow,9900,,розовый,45х45 см,,https://kultura-doma.ru/product/podushka-dekorativnaya-pushica-1294,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/6a5f329c43e35_big__c398de7e12.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/6a5f329c43e35_big__c398de7e12.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/691b2ed8ad532_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f329bdfebe_big.jpg,milk|blue|beige|pink|black,lace|tactile|soft
blue-hour-bedroom,Голубой час,throw,optional,1,True,448,УТ-00008124,Оренбургские узоры,Плед Пушица,throw,29900,,экрю,150х200 см,,https://kultura-doma.ru/product/pled-pushica,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/69e0fef714064_big__01554b1774.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/69e0fef714064_big__01554b1774.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/691b2e78edf93_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/6a33f5f4de1c8_big__bd6fad8abd.jpg,milk|blue|beige|pink|black,lace|tactile|soft
blue-hour-bedroom,Голубой час,throw,optional,2,False,1290,УТ-00010841,Оренбургские узоры,Плед Пушица,throw,29900,,бежевый,150х200 см,,https://kultura-doma.ru/product/pled-pushica-1290,https://kultura-doma.ru/public/src/images/gallery/catalog/690caa6e3be4a_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/690caa6e3be4a_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0fb2e06f8b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a33f5f6906e2_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0fb2c562d5_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6915ed83cd6c9_big.jpg,milk|blue|beige|pink|black,lace|tactile|soft
blue-hour-bedroom,Голубой час,throw,optional,3,False,1291,УТ-00010842,Оренбургские узоры,Плед Пушица,throw,29900,,голубой,150х200 см,,https://kultura-doma.ru/product/pled-pushica-1291,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/690ca7e8a1da2_big__478b4f104c.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/690ca7e8a1da2_big__478b4f104c.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/691b2da8124c1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/6a33f5f86c928_big__478420d5bf.jpg,milk|blue|beige|pink|black,lace|tactile|soft
blue-hour-bedroom,Голубой час,throw,optional,4,False,1292,УТ-00010844,Оренбургские узоры,Плед Пушица,throw,29900,,розовый,150х200 см,,https://kultura-doma.ru/product/pled-pushica-1292,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/690c4a39b0066_big__ceadcfab73.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/690c4a39b0066_big__ceadcfab73.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0faf756f78_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/assets/images/6a33f5f14a97d_big__230edcdac7.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6915ee98808bc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0faf8a778d_big.jpg,milk|blue|beige|pink|black,lace|tactile|soft
blue-hour-bedroom,Голубой час,atmosphere,optional,1,True,1501,УТ-00011406,Нити времени,Свеча с ароматом Копченая клюква Нити Времени,candle,4990,,белый,10 см,воск кокосовый,https://kultura-doma.ru/product/aromasvecha-niti-vremeni-v-farforovom-podsvechnike-kopchenaya-klyukva-1501,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f7f938779f_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f7f938779f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69ca6ee2f0434_big.jpg,blue|milk|gold,fairytale|blue|ornamental
blue-hour-bedroom,Голубой час,atmosphere,optional,2,False,1502,УТ-00011407,Нити времени,Свеча с ароматом Сладкий табак Нити Времени,candle,4990,,белый,10 см,воск кокосовый,https://kultura-doma.ru/product/aromasvecha-niti-vremeni-v-farforovom-podsvechnike-sladkiy-tabak-1502,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f80c780c98_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f80c780c98_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69ca7245235eb_big.jpg,blue|milk|gold,fairytale|blue|ornamental
blue-hour-bedroom,Голубой час,atmosphere,optional,3,False,1456,УТ-00010981,Тайна острова Буяна,Свеча с ароматом Древесный табак Тайны острова Буяна,candle,9990,,белый,"12,5х16 см",воск кокосовый,https://kultura-doma.ru/product/aromasvecha-bogatyr-svetlyy-v-keramicheskom-podsvechnike-s-kryshkoy-aromat-drevesnyy-tabak,https://kultura-doma.ru/public/src/images/gallery/catalog/6978c59a6fa8e_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6978c59a6fa8e_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69ca2f7634eed_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f7fb56d316_big.jpg,blue|milk|gold,fairytale|folklore|statement
blue-hour-bedroom,Голубой час,atmosphere,optional,4,False,1455,УТ-00010980,Тайна острова Буяна,Свеча с ароматом Уд Тайны острова Буяна,candle,9990,,белый,11х16 см,воск кокосовый,https://kultura-doma.ru/product/aromasvecha-kupol-temnaya-v-keramicheskom-podsvechnike-s-kryshkoy-aromat-ud,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f809fd6922_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f809fd6922_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69c2479438522_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f80a01d866_big.jpg,blue|milk|gold,fairytale|folklore|statement
